timestamp,system,node,release,version,machine,arch,processor,cpu_model,python_version,benchmark,run_id,size_bytes,bytes_per_iter,iters,elapsed_s,gbps,energy_j,power_w,avg_power_w
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,0,4194304,4194304,20,0.002297667000675574,34.00188102846462,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,1,4194304,4194304,20,0.001571124987094663,49.72551556478608,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,2,4194304,4194304,20,0.0016786659980425611,46.539931166235014,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,3,4194304,4194304,20,0.0016135410114657134,48.41835407023994,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,4,4194304,4194304,20,0.0016815419949125499,46.46033238323195,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,5,4194304,4194304,20,0.001684957998804748,46.366140909992545,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,6,4194304,4194304,20,0.0016754579992266372,46.62904115535046,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,0,16777216,16777216,20,0.008260959002655,37.82853781256695,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,1,16777216,16777216,20,0.007779666993883438,40.16881445512964,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,2,16777216,16777216,20,0.00802408299932722,38.94526016570387,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,3,16777216,16777216,20,0.007938582988572307,39.36470783889868,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,4,16777216,16777216,20,0.008081082996795885,38.67055939456443,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,5,16777216,16777216,20,0.007794500008458272,40.092372783486795,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,6,16777216,16777216,20,0.021448374987812713,14.569868354948436,0.0,0.0,0.0
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,0,67108864,67108864,20,0.030575583994504996,40.88229353933676,0.17303999999999997,5.659417659237465,5.659417659237465
2026-01-23T14:04:00,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,mem_copy_1T,1,67108864,67108864,20,0.028060708995326422,44.54627287600575,0.15990000000000004,5.698359226298657,5.698359226298657
