timestamp,system,node,release,version,machine,arch,processor,cpu_model,python_version,benchmark,run_id,working_set_bytes,size_bytes,iters_inner,elapsed_s,latency_ns,energy_j,power_w,avg_power_w
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,0,4096,4096,200000,0.00025800000003073364,0.0025195312503001333,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,1,4096,4096,200000,0.0002399160002823919,0.0023429296902577335,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,2,4096,4096,200000,0.00024649999977555126,0.0024072265603081178,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,3,4096,4096,200000,0.0002463749988237396,0.002406005847888082,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,4,4096,4096,200000,0.0002461660042172298,0.0024039648849338846,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,0,16384,16384,200000,0.0002406670100754127,0.0005875659425669255,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,1,16384,16384,200000,0.00024195799778681248,0.0005907177680342102,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,2,16384,16384,200000,0.0002411659952485934,0.0005887841680873862,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,3,16384,16384,200000,0.0002295419981237501,0.0005604052688568117,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,4,16384,16384,200000,0.00023179200070444494,0.0005658984392198363,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,0,65536,65536,200000,0.00023925000277813524,0.00014602661302376418,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,1,65536,65536,200000,0.00023550000332761556,0.00014373779499976536,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,2,65536,65536,200000,0.0002470839972374961,0.00015080810378265141,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,3,65536,65536,200000,0.0002455420035403222,0.00014986694552021618,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,4,65536,65536,200000,0.0002353750023758039,0.00014366150047351312,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,0,262144,262144,200000,0.000250832992605865,3.827407724088516e-05,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,1,262144,262144,200000,0.00024658298934809864,3.7625578208633215e-05,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,2,262144,262144,200000,0.0002390830049989745,3.648117141707985e-05,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,3,262144,262144,200000,0.00025470799300819635,3.886535537844793e-05,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,4,262144,262144,200000,0.00023883300309535116,3.644302415395373e-05,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,0,1048576,1048576,200000,0.00023945899738464504,9.134635825525095e-06,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,1,1048576,1048576,200000,0.00024487498740199953,9.34123944862364e-06,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,2,1048576,1048576,200000,0.00023987499298527837,9.150504798327574e-06,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,3,1048576,1048576,200000,0.00023995900119189173,9.153709457088155e-06,0.0,0.0,0.0
2026-01-23T14:04:53,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm64,arm,Apple M2 Pro,3.13.7,pointer_chase,4,1048576,1048576,200000,0.0002426249993732199,9.255409216812893e-06,0.0,0.0,0.0
