timestamp,system,node,release,version,machine,processor,python_version,benchmark,bytes_per_iter,iters,elapsed_s,gbps
2025-12-12T12:05:12,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,4194304,20,0.0019075419986620545,43.976006850091636
2025-12-12T12:05:12,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,16777216,20,0.009624541999073699,34.863406490645886
2025-12-12T12:05:12,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,67108864,20,0.03774712500307942,35.55707301921683
2025-12-12T12:05:12,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,268435456,20,0.22816812500241213,23.52961931007341
2025-12-12T12:05:12,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,1073741824,20,0.710966250000638,30.205141917750286
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,0,4194304,20,0.001739250001264736,48.23118007129526
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,1,4194304,20,0.0021159590032766573,39.6444732010869
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,2,4194304,20,0.001801208003598731,46.57212261571093
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,3,4194304,20,0.001804416999220848,46.489298225533354
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,4,4194304,20,0.006324000001768582,13.264718528864686
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,5,4194304,20,0.001921707997098565,43.65183478793498
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,6,4194304,20,0.0017525410003145225,47.86540228442316
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,0,16777216,20,0.008697125005710404,38.58106210726953
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,1,16777216,20,0.007728500000666827,43.41648702478472
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,2,16777216,20,0.007644375000381842,43.89427781646496
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,3,16777216,20,0.007689625002967659,43.63597963106176
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,4,16777216,20,0.007645292003871873,43.88901298080797
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,5,16777216,20,0.007711041995207779,43.51478311342779
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,6,16777216,20,0.00761491600133013,44.064086845001185
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,0,67108864,20,0.029746583000815008,45.12038508635518
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,1,67108864,20,0.02913566699862713,46.066468293423426
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,2,67108864,20,0.028920040997036267,46.40993697545403
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,3,67108864,20,0.02893370799574768,46.388014982291814
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,4,67108864,20,0.028766292001819238,46.65798706051923
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,5,67108864,20,0.029080416999931913,46.15399015781454
2025-12-12T12:09:09,Darwin,MacBook-Pro-Mateusz.local,25.1.0,Darwin Kernel Version 25.1.0: Mon Oct 20 19:33:00 PDT 2025; root:xnu-12377.41.6~2/RELEASE_ARM64_T6020,arm64,arm,3.13.7,mem_copy,6,67108864,20,0.02861145899805706,46.91048017128887
